Season,Agency,Date,Time,Station ID,Depth(m),Temperature(C),Conductivity (S/m),pH,Oxygen (mg/L),Transmissivity (%),Salinity (psu),Density (å-theta),Time (s),Descent rate (m/s),SBE DO sat (mg/L),SBE Beam C,Chl-a (ug/L),CDOM (ug/L),Ammonia-N (ug/L),Total Colif. (MPN),Fecal Colif. (MPN),E. coli (MPN),Enterococci (MPN),Void
Spring,Oxnard,5/6/2008,940,4305,90,9.92,3.708,7.67,2.58,89.7,34.001,26.188,191.9,1.05,9.1,0.435,2.57,0.54,,,,,,99
Spring,Oxnard,5/6/2008,940,4305,91,9.91,3.708,7.67,2.57,89.79,34.002,26.189,193.3,1.12,9.1,0.432,2.67,0.57,,,,,,99
Spring,Oxnard,5/6/2008,940,4305,92,9.91,3.708,7.67,2.56,89.85,34.003,26.19,194.5,1.23,9.1,0.429,2.76,0.59,,,,,,99
Spring,Oxnard,5/6/2008,940,4305,93,9.91,3.708,7.67,2.55,89.79,34.005,26.191,195.6,1.41,9.1,0.429,2.79,0.6,,,,,,99
Spring,Oxnard,5/6/2008,940,4305,94,9.9,3.707,7.67,2.55,89.96,34.009,26.196,196.7,1.35,9.11,0.425,2.59,0.58,,,,,,99
Spring,Oxnard,5/6/2008,940,4305,95,9.89,3.706,7.67,2.54,89.96,34.013,26.202,197.9,1.11,9.11,0.422,2.58,0.57,,,,,,99
Spring,Oxnard,5/6/2008,940,4305,96,9.88,3.706,7.67,2.53,90.1,34.016,26.206,199.3,1.05,9.11,0.419,2.47,0.58,,,,,,99
Spring,Oxnard,5/6/2008,940,4305,97,9.86,3.705,7.67,2.52,90.04,34.023,26.215,200.6,1.08,9.11,0.417,2.43,0.56,,,,,,99
Spring,Oxnard,5/6/2008,940,4305,98,9.84,3.704,7.67,2.52,90.31,34.028,26.221,201.9,1.14,9.12,0.41,2.4,0.57,,,,,,99
Spring,Oxnard,5/6/2008,940,4305,99,9.83,3.703,7.67,2.52,90.28,34.031,26.225,203.2,1.21,9.12,0.408,2.37,0.58,,,,,,99
Spring,Oxnard,5/6/2008,940,4305,100,9.83,3.703,7.67,2.51,90.4,34.033,26.227,204.4,1.15,9.12,0.402,2.68,0.53,10,2,2,,2,99
Spring,Oxnard,5/6/2008,918,4306,1,12.42,3.922,8.11,8.75,59.1,33.854,25.619,99.3,1,8.63,2.204,44.82,0.45,30,2,2,,2,99
Spring,Oxnard,5/6/2008,918,4306,2,12.37,3.917,8.1,8.35,57.61,33.855,25.63,100.3,1.07,8.64,2.195,37.99,0.39,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,3,12.31,3.911,8.09,7.83,58.12,33.85,25.637,101.6,1.06,8.65,2.157,38.55,0.37,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,4,12.1,3.891,8.06,7.42,59.67,33.841,25.669,102.9,1.29,8.69,2.043,45.92,0.4,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,5,11.9,3.871,8.02,7.11,63.45,33.836,25.704,104.1,1.1,8.73,1.832,51.61,0.4,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,6,11.79,3.86,7.99,6.86,66.55,33.824,25.716,105.4,1.18,8.75,1.641,50.04,0.36,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,7,11.67,3.849,7.97,6.66,68.41,33.834,25.746,106.8,1.07,8.77,1.508,43.23,0.35,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,8,11.64,3.846,7.95,6.52,70.95,33.828,25.747,107.9,1.37,8.78,1.398,36.85,0.28,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,9,11.58,3.84,7.94,6.43,71.47,33.826,25.757,109,1.32,8.79,1.336,34.99,0.28,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,10,11.55,3.838,7.94,6.35,73.34,33.827,25.762,110.2,1.15,8.8,1.247,36,0.28,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,11,11.52,3.836,7.93,6.29,73.72,33.827,25.767,111.6,0.95,8.8,1.211,35.52,0.23,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,12,11.51,3.834,7.93,6.23,75.24,33.827,25.77,113.1,1.17,8.8,1.159,33.44,0.23,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,13,11.5,3.834,7.93,6.21,74.9,33.828,25.772,114.2,1.47,8.81,1.153,32.25,0.24,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,14,11.49,3.833,7.93,6.18,74.94,33.828,25.773,115.2,1.41,8.81,1.155,32.59,0.24,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,15,11.48,3.831,7.92,6.16,74.76,33.826,25.775,116.3,1.17,8.81,1.158,30.64,0.24,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,16,11.48,3.832,7.92,6.16,75.03,33.829,25.777,117.6,1.18,8.81,1.148,29.86,0.22,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,17,11.47,3.831,7.92,6.13,75.52,33.83,25.78,118.9,1.08,8.81,1.124,30.44,0.23,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,18,11.47,3.831,7.93,6.06,75.79,33.832,25.781,120.3,0.96,8.81,1.107,30.52,0.23,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,19,11.45,3.83,7.92,5.98,75.97,33.83,25.782,121.6,1.43,8.81,1.102,30.58,0.24,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,20,11.44,3.828,7.92,5.93,76.11,33.829,25.784,122.6,1.46,8.82,1.093,31,0.22,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,21,11.4,3.824,7.92,5.89,75.91,33.827,25.791,123.6,1.28,8.82,1.095,29.28,0.22,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,22,11.36,3.821,7.91,5.86,76.92,33.828,25.798,124.9,1.12,8.83,1.043,24.41,0.23,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,23,11.35,3.82,7.91,5.8,78.94,33.827,25.799,126.2,1.13,8.83,0.964,22.38,0.23,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,24,11.35,3.82,7.91,5.74,78.7,33.826,25.8,127.4,1.19,8.83,0.956,22.86,0.22,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,25,11.32,3.817,7.9,5.69,78.72,33.825,25.803,128.6,1.24,8.84,0.96,25.39,0.22,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,26,11.28,3.814,7.9,5.65,78.47,33.824,25.81,129.9,1.08,8.85,0.968,26.58,0.22,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,27,11.27,3.812,7.9,5.61,78.59,33.826,25.814,131.3,1.08,8.85,0.96,24.99,0.22,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,28,11.25,3.811,7.89,5.56,78.81,33.828,25.819,132.5,1.34,8.85,0.946,23.6,0.23,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,29,11.23,3.809,7.89,5.52,79.76,33.829,25.823,133.6,1.25,8.86,0.909,22.78,0.22,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,30,11.21,3.807,7.89,5.48,80.24,33.825,25.823,134.8,1.22,8.86,0.884,24.05,0.21,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,31,11.18,3.805,7.88,5.41,80.59,33.828,25.83,136.1,0.99,8.87,0.867,25.72,0.21,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,32,11.16,3.803,7.88,5.29,80.4,33.828,25.835,137.4,1.54,8.87,0.867,23.22,0.18,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,33,11.15,3.802,7.88,5.22,80.93,33.829,25.837,138.3,1.73,8.87,0.857,23.09,0.21,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,34,11.12,3.799,7.88,5.16,80.5,33.824,25.839,139.2,1.57,8.88,0.855,24.6,0.2,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,35,11.05,3.792,7.87,5.12,81.39,33.822,25.85,140.3,1.26,8.89,0.82,22.06,0.21,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,36,11.01,3.789,7.86,5.05,82.48,33.828,25.862,141.6,0.94,8.9,0.769,19.88,0.24,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,37,11,3.788,7.85,4.73,83.02,33.828,25.865,143.3,0.82,8.9,0.746,18.2,0.21,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,38,10.93,3.782,7.85,4.4,83.38,33.823,25.871,144.8,1.22,8.91,0.718,15.94,0.2,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,39,10.76,3.764,7.83,4.26,85.32,33.807,25.89,145.9,1.43,8.95,0.639,14.77,0.23,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,40,10.62,3.753,7.8,4.18,86.87,33.817,25.922,146.9,1.38,8.97,0.559,13.24,0.3,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,41,10.58,3.749,7.78,4.08,88.9,33.822,25.932,148.1,1.05,8.98,0.482,10.15,0.22,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,42,10.55,3.746,7.77,3.93,89.35,33.826,25.942,149.7,0.84,8.99,0.45,7.36,0.24,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,43,10.49,3.742,7.76,3.77,89.93,33.829,25.955,151.3,1.05,9,0.427,6.7,0.31,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,44,10.43,3.737,7.75,3.66,90.15,33.837,25.972,152.6,1.25,9.01,0.415,6.24,0.29,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,45,10.38,3.733,7.74,3.58,90.23,33.849,25.989,153.8,1.3,9.02,0.41,5.29,0.27,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,46,10.34,3.73,7.74,3.53,90.49,33.858,26.004,154.8,1.35,9.03,0.401,4.28,0.36,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,47,10.31,3.728,7.73,3.49,90.6,33.867,26.016,156,1.13,9.03,0.393,4.71,0.34,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,48,10.29,3.727,7.73,3.46,90.99,33.874,26.025,157.4,0.93,9.04,0.381,4.69,0.34,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,49,10.28,3.727,7.72,3.44,91.01,33.879,26.03,159.1,0.84,9.04,0.378,3.45,0.34,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,50,10.28,3.727,7.72,3.43,90.82,33.879,26.03,160.6,1.1,9.04,0.384,2.39,0.37,10,2,2,,2,99
Spring,Oxnard,5/6/2008,918,4306,51,10.28,3.727,7.72,3.42,90.83,33.88,26.031,161.9,1.31,9.04,0.384,2.37,0.37,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,52,10.28,3.727,7.72,3.42,90.82,33.881,26.032,162.9,1.33,9.04,0.386,2.45,0.37,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,53,10.28,3.728,7.72,3.4,90.69,33.881,26.032,164.1,1.11,9.04,0.391,2.54,0.33,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,54,10.28,3.728,7.72,3.39,90.64,33.882,26.032,165.5,1.08,9.04,0.392,2.51,0.35,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,55,10.27,3.727,7.72,3.37,90.75,33.885,26.037,166.9,1.05,9.04,0.39,2.5,0.37,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,56,10.26,3.727,7.72,3.34,90.58,33.891,26.044,168.4,0.87,9.04,0.394,2.93,0.4,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,57,10.25,3.726,7.72,3.32,90.72,33.894,26.047,170,1.04,9.04,0.391,3.71,0.35,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,58,10.24,3.726,7.72,3.29,90.57,33.896,26.05,171.2,1.41,9.04,0.395,3.13,0.35,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,59,10.24,3.726,7.72,3.28,90.63,33.899,26.053,172.3,1.33,9.05,0.397,2.75,0.37,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,60,10.22,3.724,7.72,3.27,90.32,33.899,26.056,173.4,1.29,9.05,0.403,2.65,0.37,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,61,10.21,3.724,7.71,3.25,90.43,33.898,26.057,174.8,0.89,9.05,0.405,2.8,0.39,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,62,10.21,3.725,7.71,3.21,90.25,33.909,26.066,176.5,0.84,9.05,0.407,3.01,0.4,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,63,10.21,3.725,7.71,3.17,90.56,33.917,26.072,178,1.19,9.05,0.403,2.84,0.41,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,64,10.19,3.724,7.71,3.12,89.97,33.926,26.082,179.3,1.13,9.05,0.421,2.67,0.39,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,65,10.18,3.724,7.71,3.08,89.9,33.928,26.086,180.5,1.31,9.05,0.429,3.27,0.43,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,66,10.16,3.723,7.7,3.05,89.41,33.934,26.093,181.6,1.45,9.06,0.445,4.19,0.45,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,67,10.15,3.722,7.7,3.03,89.07,33.941,26.102,182.7,1.14,9.06,0.455,5.31,0.42,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,68,10.14,3.722,7.7,3,89.8,33.943,26.104,184.1,0.88,9.06,0.434,4.7,0.42,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,69,10.14,3.721,7.7,2.97,89.95,33.944,26.105,185.7,1.01,9.06,0.425,4.27,0.43,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,70,10.13,3.721,7.7,2.95,89.78,33.945,26.108,187.1,1.13,9.06,0.429,4.4,0.46,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,71,10.1,3.718,7.69,2.92,89.94,33.947,26.115,188.3,1.16,9.07,0.426,4.16,0.45,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,72,10.07,3.716,7.69,2.89,90.02,33.952,26.123,189.5,1.25,9.08,0.419,4.12,0.49,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,73,10.05,3.715,7.69,2.86,90,33.958,26.131,190.8,1.05,9.08,0.423,3.9,0.49,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,74,10.03,3.713,7.69,2.84,89.59,33.963,26.139,192.2,1.12,9.08,0.436,3.75,0.51,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,75,10.02,3.713,7.69,2.82,89.96,33.965,26.143,193.5,1.14,9.09,0.424,3.5,0.53,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,76,10.01,3.712,7.68,2.8,90.33,33.969,26.147,194.8,1.13,9.09,0.413,3.04,0.52,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,77,10,3.712,7.68,2.77,89.87,33.972,26.15,196.1,1.21,9.09,0.423,3.27,0.49,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,78,10,3.712,7.68,2.75,90.05,33.975,26.154,197.2,1.4,9.09,0.423,3.48,0.49,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,79,9.98,3.711,7.68,2.72,89.85,33.979,26.159,198.1,1.53,9.09,0.431,3.93,0.51,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,80,9.97,3.71,7.68,2.7,89.29,33.985,26.167,199.2,1.31,9.09,0.446,3.61,0.54,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,81,9.95,3.71,7.68,2.68,89.72,33.99,26.173,200.4,1.15,9.1,0.435,3.85,0.56,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,82,9.94,3.709,7.68,2.67,89.96,33.997,26.18,201.8,0.99,9.1,0.421,3.31,0.53,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,83,9.94,3.709,7.67,2.66,90.54,33.999,26.182,203.2,1.08,9.1,0.401,2.79,0.47,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,84,9.93,3.708,7.67,2.65,90.4,34,26.185,204.5,1.18,9.1,0.403,2.31,0.47,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,85,9.92,3.708,7.67,2.65,90.52,34.002,26.187,205.8,1.27,9.1,0.401,2.15,0.45,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,86,9.92,3.708,7.67,2.64,90.47,34.002,26.188,206.8,1.35,9.1,0.4,2.23,0.48,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,87,9.92,3.708,7.67,2.64,90.51,34.003,26.188,207.9,1.34,9.1,0.399,2.06,0.47,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,88,9.92,3.708,7.67,2.63,90.43,34.004,26.19,209.1,1.05,9.1,0.402,2.07,0.48,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,89,9.91,3.708,7.67,2.63,90.52,34.006,26.192,210.6,1.04,9.1,0.397,2.23,0.52,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,90,9.91,3.707,7.67,2.62,90.87,34.007,26.193,211.9,1.25,9.1,0.386,2.06,0.5,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,91,9.91,3.707,7.67,2.62,90.72,34.008,26.195,213,1.26,9.11,0.387,1.69,0.51,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,92,9.91,3.708,7.67,2.61,90.95,34.01,26.196,214.1,1.24,9.1,0.381,1.6,0.49,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,93,9.91,3.708,7.67,2.61,91.01,34.011,26.197,215.4,1.07,9.11,0.377,1.7,0.49,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,94,9.9,3.708,7.67,2.6,90.95,34.012,26.198,216.8,1.15,9.11,0.378,2.05,0.47,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,95,9.9,3.707,7.67,2.58,91.02,34.013,26.201,218,1.21,9.11,0.376,1.59,0.47,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,96,9.89,3.707,7.67,2.58,91.23,34.016,26.204,219.2,1.26,9.11,0.369,1.21,0.5,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,97,9.88,3.706,7.67,2.57,91.29,34.019,26.208,220.3,1.34,9.11,0.366,1.15,0.52,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,98,9.87,3.706,7.67,2.56,91.14,34.022,26.212,221.4,1.25,9.11,0.369,0.96,0.48,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,99,9.87,3.706,7.67,2.55,91.25,34.024,26.214,222.6,1.26,9.11,0.368,0.87,0.48,,,,,,99
Spring,Oxnard,5/6/2008,918,4306,100,9.86,3.705,7.67,2.53,91.23,34.026,26.217,223.8,1.2,9.11,0.368,0.9,0.46,10,2,2,,2,99
Spring,Oxnard,5/5/2008,1222,4391,1,12.4,3.921,8.08,8.73,58.43,33.87,25.636,88.3,0.98,8.64,2.571,21.74,-2.67,40,2,2,,2,99
Spring,Oxnard,5/5/2008,1222,4391,2,12.32,3.913,8.08,8.81,58.93,33.866,25.647,89.3,1.14,8.65,2.195,19.21,-2.67,,,,,,99
Spring,Oxnard,5/5/2008,1222,4391,3,12.21,3.904,8.09,8.65,57.69,33.865,25.667,90.6,1.11,8.67,2.239,18.26,-2.67,,,,,,99
Spring,Oxnard,5/5/2008,1222,4391,4,12.11,3.893,8.09,8.16,53.31,33.86,25.683,91.9,1.32,8.69,2.531,23.16,-2.67,,,,,,99
Spring,Oxnard,5/5/2008,1222,4391,5,12.02,3.886,8.08,7.66,48.17,33.861,25.7,92.9,1.46,8.71,2.878,33.45,-2.67,70,2,2,,2,99
Spring,Oxnard,5/5/2008,1222,4391,6,11.98,3.88,8.07,7.27,45.96,33.85,25.7,93.9,1.59,8.71,3.03,46.49,-2.67,,,,,,99
Spring,Oxnard,5/5/2008,1222,4391,7,11.81,3.864,8.04,6.97,48.14,33.841,25.724,94.8,1.41,8.75,2.974,55.5,-2.67,,,,,,99
Spring,Oxnard,5/5/2008,1222,4391,8,11.68,3.852,8,6.71,47.21,33.846,25.752,95.9,1.26,8.77,3.07,59.31,-2.67,,,,,,99
Spring,Oxnard,5/5/2008,1222,4391,9,11.59,3.844,7.97,6.55,42.43,33.854,25.775,97,1.48,8.79,3.464,62.01,-2.67,,,,,,99
Spring,Oxnard,5/5/2008,1222,4391,10,11.54,3.84,7.95,6.45,36.79,33.854,25.785,98.1,1.25,8.8,3.914,64.96,-2.67,90,2,2,,2,99
Spring,Oxnard,5/5/2008,1231,4392,1,12.35,3.917,8.07,7.86,59.39,33.866,25.641,91.6,1.06,8.64,2.892,18.63,-2.67,60,2,2,,2,99
Spring,Oxnard,5/5/2008,1231,4392,2,12.25,3.909,8.07,7.46,60.24,33.878,25.669,92.7,1.02,8.66,2.149,15.94,-2.67,,,,,,99
Spring,Oxnard,5/5/2008,1231,4392,3,12.08,3.89,8.07,6.94,61.07,33.854,25.683,94,1.19,8.69,1.994,16.61,-2.67,,,,,,99
Spring,Oxnard,5/5/2008,1231,4392,4,11.74,3.859,8.04,6.56,61.25,33.858,25.751,95.3,1.05,8.76,1.952,20.85,-2.67,,,,,,99
Spring,Oxnard,5/5/2008,1231,4392,5,11.46,3.831,7.99,6.27,63.12,33.846,25.794,96.6,1.19,8.81,1.836,30.39,-2.67,,,,,,99
Spring,Oxnard,5/5/2008,1231,4392,6,11.33,3.82,7.95,6.01,65.29,33.854,25.823,97.9,1.01,8.84,1.725,38.91,-2.67,,,,,,99
Spring,Oxnard,5/5/2008,1231,4392,7,11.26,3.813,7.94,5.73,65.57,33.85,25.833,99.3,1.23,8.85,1.682,41.39,-2.67,,,,,,99
Spring,Oxnard,5/5/2008,1231,4392,8,11.2,3.808,7.92,5.45,66.24,33.852,25.847,100.4,1.19,8.86,1.652,42.98,-2.67,70,11,7,,2,99
Spring,Oxnard,5/5/2008,1231,4392,9,11.12,3.801,7.9,5.18,66.02,33.859,25.866,101.7,1.18,8.88,1.653,45.88,-2.67,,,,,,99
Spring,Oxnard,5/5/2008,1231,4392,10,11.01,3.792,7.88,5.01,67.1,33.866,25.891,102.9,1.32,8.9,1.603,47.68,-2.67,,,,,,99
Spring,Oxnard,5/5/2008,1231,4392,11,10.94,3.784,7.86,4.86,67.45,33.859,25.899,104.1,1.22,8.91,1.567,46.63,-2.67,,,,,,99
Spring,Oxnard,5/5/2008,1231,4392,12,10.9,3.782,7.85,4.75,68.44,33.869,25.913,105.3,1.16,8.92,1.536,43.97,-2.67,,,,,,99
Spring,Oxnard,5/5/2008,1231,4392,13,10.87,3.779,7.84,4.68,67.6,33.868,25.918,106.5,1.25,8.92,1.569,42.94,-2.67,,,,,,99
Spring,Oxnard,5/5/2008,1231,4392,14,10.84,3.777,7.83,4.63,66.25,33.873,25.926,107.6,1.29,8.93,1.638,43.58,-2.67,,,,,,99
Spring,Oxnard,5/5/2008,1231,4392,15,10.84,3.777,7.83,4.58,65.64,33.874,25.927,108.9,1.07,8.93,1.689,42.6,-2.67,60,2,2,,2,99
Spring,Oxnard,5/5/2008,1240,4393,1,13.04,3.979,8.14,8.36,51.62,33.853,25.497,94.3,0.95,8.52,3.193,22.58,-2.67,50,2,2,,2,99
Spring,Oxnard,5/5/2008,1240,4393,2,12.66,3.945,8.14,7.86,51.01,33.866,25.582,95.4,1.1,8.59,2.714,18.87,-2.67,,,,,,99
Spring,Oxnard,5/5/2008,1240,4393,3,12.32,3.911,8.11,7.14,54.67,33.842,25.629,96.6,1.2,8.65,2.442,19.3,-2.67,,,,,,99
Spring,Oxnard,5/5/2008,1240,4393,4,12.02,3.879,8.08,6.59,57,33.807,25.659,97.9,1.08,8.71,2.217,24.89,-2.67,,,,,,99
Spring,Oxnard,5/5/2008,1240,4393,5,11.56,3.839,8.01,6.23,62.4,33.831,25.764,99.2,1.23,8.79,1.899,36.52,-2.67,,,,,,99
Spring,Oxnard,5/5/2008,1240,4393,6,11.41,3.826,7.96,6.01,67.38,33.838,25.797,100.3,1.32,8.82,1.595,41.07,-2.67,,,,,,99
Spring,Oxnard,5/5/2008,1240,4393,7,11.33,3.819,7.94,5.87,71.52,33.844,25.815,101.4,1.32,8.84,1.367,38.12,-2.67,,,,,,99
Spring,Oxnard,5/5/2008,1240,4393,8,11.29,3.816,7.92,5.74,73.61,33.848,25.827,102.6,1.26,8.84,1.24,37.31,-2.67,,,,,,99
Spring,Oxnard,5/5/2008,1240,4393,9,11.27,3.814,7.91,5.55,74.54,33.85,25.832,103.9,1.07,8.85,1.174,36.3,-2.67,,,,,,99
Spring,Oxnard,5/5/2008,1240,4393,10,11.24,3.812,7.91,5.35,75.14,33.85,25.837,105.3,1.05,8.85,1.144,33.69,-2.67,,,,,,99
Spring,Oxnard,5/5/2008,1240,4393,11,11.14,3.802,7.9,5.23,75.54,33.845,25.851,106.5,1.2,8.87,1.129,31.35,-2.67,30,2,2,,2,99
Spring,Oxnard,5/5/2008,1240,4393,12,11.05,3.794,7.88,5.15,75.57,33.852,25.873,107.6,1.31,8.89,1.118,29.63,-2.67,,,,,,99
Spring,Oxnard,5/5/2008,1240,4393,13,11,3.79,7.87,5.1,75.76,33.855,25.883,108.8,1.19,8.9,1.111,29.92,-2.67,,,,,,99
Spring,Oxnard,5/5/2008,1240,4393,14,10.99,3.789,7.87,4.96,75.75,33.859,25.89,110,1.36,8.9,1.12,29.96,-2.67,,,,,,99
Spring,Oxnard,5/5/2008,1240,4393,15,10.98,3.789,7.87,4.72,74.73,33.861,25.892,111.2,1.19,8.9,1.161,29.99,-2.67,,,,,,99
Spring,Oxnard,5/5/2008,1240,4393,16,10.95,3.785,7.87,4.52,74.29,33.855,25.894,112.4,1.22,8.91,1.187,29.99,-2.67,,,,,,99
Spring,Oxnard,5/5/2008,1240,4393,17,10.8,3.772,7.85,4.4,73.81,33.862,25.926,113.5,1.33,8.94,1.198,31.9,-2.67,,,,,,99
Spring,Oxnard,5/5/2008,1240,4393,18,10.7,3.764,7.82,4.32,74.99,33.871,25.95,114.6,1.37,8.96,1.162,32.31,-2.67,,,,,,99
Spring,Oxnard,5/5/2008,1240,4393,19,10.69,3.763,7.81,4.26,74.98,33.87,25.951,115.6,1.35,8.96,1.156,30.54,-2.67,,,,,,99
Spring,Oxnard,5/5/2008,1240,4393,20,10.66,3.761,7.81,4.22,74.89,33.877,25.961,116.8,1.33,8.96,1.153,28.95,-2.67,,,,,,99
Spring,Oxnard,5/5/2008,1240,4393,21,10.65,3.76,7.81,4.2,75.4,33.877,25.963,117.8,1.44,8.96,1.142,28.76,-2.67,,,,,,99
Spring,Oxnard,5/5/2008,1240,4393,22,10.65,3.761,7.8,4.17,75.02,33.881,25.966,119.7,0.5,8.96,1.15,25.7,-2.67,40,2,2,,2,99
Spring,Oxnard,5/5/2008,1251,4394,1,13.83,4.058,8.18,9.8,47.35,33.886,25.361,87.9,0.77,8.38,2.992,39.44,-2.67,70,5,2,,2,99
Spring,Oxnard,5/5/2008,1251,4394,2,13.77,4.05,8.18,9.58,47.29,33.87,25.362,89,1.19,8.39,2.994,33.82,-2.67,,,,,,99
Spring,Oxnard,5/5/2008,1251,4394,3,13.48,4.022,8.17,9.27,47.26,33.861,25.415,90.3,1.09,8.44,2.984,30.63,-2.67,,,,,,99
Spring,Oxnard,5/5/2008,1251,4394,4,13.26,3.999,8.17,8.92,48.35,33.844,25.446,91.5,1.23,8.48,2.873,34.05,-2.67,,,,,,99
Spring,Oxnard,5/5/2008,1251,4394,5,13,3.973,8.14,8.67,51.87,33.827,25.485,92.8,1.13,8.53,2.653,44.65,-2.67,,,,,,99
Spring,Oxnard,5/5/2008,1251,4394,6,12.76,3.949,8.12,8.48,53.16,33.814,25.522,94.1,1.14,8.57,2.441,48.72,-2.67,,,,,,99
